"","Run","SampleName.x","assembly.x","n_seqs.x","smallest.x","largest.x","n_bases.x","mean_len.x","n_under_200.x","n_over_1k.x","n_over_10k.x","n_with_orf.x","mean_orf_percent.x","n90.x","n70.x","n50.x","n30.x","n10.x","gc.x","gc_skew.x","at_skew.x","cpg_ratio.x","bases_n.x","proportion_n.x","linguistic_complexity.x","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score","optimal_score","cutoff","assembly.y","n_seqs.y","smallest.y","largest.y","n_bases.y","mean_len.y","n_under_200.y","n_over_1k.y","n_over_10k.y","n_with_orf.y","mean_orf_percent.y","n90.y","n70.y","n50.y","n30.y","n10.y","gc.y","gc_skew.y","at_skew.y","cpg_ratio.y","bases_n.y","proportion_n.y","linguistic_complexity.y","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","ID","Complete","Fragmented","Missing","Total","Complete_BUSCO_perc","Input.Reads","Surviving.Reads","Percent.Surviving","Unique_kmers","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName.y","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"177","SRR1296805","MMETSP0697","/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296805/trinity/trinity_out/Extubocellulus_spinifer_SRR1296805.Trinity.fixed.fa",28596,201,17246,35738476,1249.77186,0,13236,29,18030,79.4856,592,1274,1896,2812,4841,0.51744,0.00553,0.00343,2.04131,0,0,0.22068,32127769,30621296,0.95311,26673838,0.83024,3947458,19954,309135,0.00865,9532,0.33333,164,0.00574,9363,0.32742,1808,0.06323,0.43733,0.48661,0.42432,"/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296805/trinity/Extubocellulus_spinifer_SRR1296805.Trinity.fixed.fasta",28596,201,17246,35738476,1249.77186,0,13236,29,18030,79.4856,592,1274,1896,2812,4841,0.51744,0.00553,0.00343,2.04131,0,0,0.22068,24183,24183,0.84568,0.61909,19233,0.49237,9384,0.24023,8333,0.21333,7051,0.18051,6460,0.16538,5495,0.14067,0.2207,"Extubocellulus_spinifer_SRR1296805",302,20,107,429,0.703962704,32327902,32127769,99.38,30724834,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Cymatosirales","Cymatosiraceae","Extubocellulus","spinifer","CCMP396","22-Jul-15","26-Jul-15",32327902,3232790200,32327902,100,2275,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296805","SRX551212",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618921","SAMN02739994","simple",265572,"Extubocellulus spinifer","MMETSP0697",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","CA91FE92437BD6AFFD8F25ED6D2C6BCB","9CBCCDC392305C3CAD3DA6977FB356E9"
"178","SRR1296806","MMETSP0698","/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296806/trinity/trinity_out/Extubocellulus_spinifer_SRR1296806.Trinity.fixed.fa",28944,201,12697,34863525,1204.51648,0,12879,12,17828,79.24126,553,1237,1844,2738,4584,0.5172,0.00671,0.00397,2.03845,0,0,0.21478,25888721,24658672,0.95249,22096804,0.85353,2561868,21449,274174,0.00786,9753,0.33696,141,0.00487,10977,0.37925,1753,0.06057,0.47144,0.51037,0.39684,"/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296806/trinity/Extubocellulus_spinifer_SRR1296806.Trinity.fixed.fasta",28944,201,12697,34863525,1204.51648,0,12879,12,17828,79.24126,553,1237,1844,2738,4584,0.5172,0.00671,0.00397,2.03845,0,0,0.21478,23656,23656,0.8173,0.63438,18794,0.504,9391,0.25184,8256,0.2214,7005,0.18785,6392,0.17141,5419,0.14532,0.22827,"Extubocellulus_spinifer_SRR1296806",300,21,108,429,0.699300699,25997649,25888721,99.58,31700756,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Cymatosirales","Cymatosiraceae","Extubocellulus","spinifer","CCMP396","22-Jul-15","26-Jul-15",25997649,2599764900,25997649,100,1590,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296806","SRX551213",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618922","SAMN02739995","simple",265572,"Extubocellulus spinifer","MMETSP0698",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","59523676306B0AC7AEA2910EA47DBE10","95EB5F6E75F7D632B556C7CEE18D5A8A"
"179","SRR1296807","MMETSP0699","/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296807/trinity/trinity_out/Extubocellulus_spinifer_SRR1296807.Trinity.fixed.fa",33159,201,15653,35853776,1081.26831,0,10749,28,15057,64.42699,381,1216,2145,3350,5551,0.51086,0.00651,0.00403,2.03913,0,0,0.18863,29763917,28080644,0.94345,25458964,0.85536,2621680,22107,661675,0.01845,12619,0.38056,271,0.00817,20114,0.60659,3276,0.0988,0.39094,0.41073,0.04417,"/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296807/trinity/Extubocellulus_spinifer_SRR1296807.Trinity.fixed.fasta",33159,201,15653,35853776,1081.26831,0,10749,28,15057,64.42699,381,1216,2145,3350,5551,0.51086,0.00651,0.00403,2.03913,0,0,0.18863,21564,21564,0.65032,0.71161,15820,0.52206,7451,0.24588,6251,0.20628,5001,0.16503,4383,0.14464,3479,0.11481,0.19802,"Extubocellulus_spinifer_SRR1296807",228,67,134,429,0.531468531,29807475,29763917,99.85,29551835,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Cymatosirales","Cymatosiraceae","Extubocellulus","spinifer","CCMP396","22-Jul-15","26-Jul-15",29807475,2980747500,29807475,100,1922,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296807","SRX551214",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618923","SAMN02739996","simple",265572,"Extubocellulus spinifer","MMETSP0699",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","D1043E5BF0F2DC9D1E6793A3331F943B","2F8E5D493F84BECAB2D790BE9D63AEAC"
"180","SRR1296808","MMETSP0706","/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296808/trinity/trinity_out/Asterionellopsis_glacialis_SRR1296808.Trinity.fixed.fa",28320,201,10320,17511654,618.34936,0,4549,1,10904,76.75537,281,549,831,1166,1827,0.44351,0.01358,0.00989,1.9412,0,0,0.12539,30328576,27412968,0.90387,25287503,0.83378,2125465,9934,124691,0.00712,4571,0.16141,138,0.00487,16654,0.58806,5002,0.17662,0.37053,0.38156,0.03102,"/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296808/trinity/Asterionellopsis_glacialis_SRR1296808.Trinity.fixed.fasta",28320,201,10320,17511654,618.34936,0,4549,1,10904,76.75537,281,549,831,1166,1827,0.44351,0.01358,0.00989,1.9412,0,0,0.12539,18580,18580,0.65607,0.88379,16498,0.78476,8446,0.40175,7986,0.37987,7330,0.34867,6821,0.32445,5965,0.28374,0.35752,"Asterionellopsis_glacialis_SRR1296808",107,105,217,429,0.249417249,30373358,30328576,99.85,16599964,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","glacialis","CCMP134","22-Jul-15","26-Jul-15",30373358,3037335800,30373358,100,1932,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296808","SRX551215",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618924","SAMN02739979","simple",33640,"Asterionellopsis glacialis","MMETSP0706",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","8A71BB7A1AE64DA2BC083FE78C3F59A8","DC614D2D6F1A7FA4490A7C2DD191BE86"
"181","SRR1296809","MMETSP0708","/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296809/trinity/trinity_out/Asterionellopsis_glacialis_SRR1296809.Trinity.fixed.fa",22494,201,12276,12640680,561.95786,0,2594,2,7950,76.68447,270,489,722,972,1503,0.44258,0.01512,0.01123,1.94278,0,0,0.1164,29826249,27321566,0.91602,25229931,0.8459,2091635,6651,96971,0.00767,3295,0.14648,191,0.00849,12038,0.53516,4253,0.18907,0.36604,0.39568,0.27046,"/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296809/trinity/Asterionellopsis_glacialis_SRR1296809.Trinity.fixed.fasta",22494,201,12276,12640680,561.95786,0,2594,2,7950,76.68447,270,489,722,972,1503,0.44258,0.01512,0.01123,1.94278,0,0,0.1164,15985,15985,0.71063,0.86522,14571,0.78869,7436,0.40249,7122,0.38549,6566,0.3554,6092,0.32974,5348,0.28947,0.35955,"Asterionellopsis_glacialis_SRR1296809",94,103,232,429,0.219114219,29870500,29826249,99.85,14081940,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","glacialis","CCMP134","22-Jul-15","26-Jul-15",29870500,2987050000,29870500,100,1897,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296809","SRX551216",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618925","SAMN02739981","simple",33640,"Asterionellopsis glacialis","MMETSP0708",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","FBA7FE63C1831AA9BAEBD66394FF7469","8C6C8D3A5541CD6F8F697EB5989C93F4"
"182","SRR1296810","MMETSP0503","/mnt/scratch/ljcohen/mmetsp/Heterocapsa_rotundata/SRR1296810/trinity/trinity_out/Heterocapsa_rotundata_SRR1296810.Trinity.fixed.fa",73409,201,10011,44255090,602.85646,0,11407,1,30689,95.52728,269,483,822,1321,2247,0.67691,0.0054,0.00316,2.07263,0,0,0.10957,21627806,18787865,0.86869,15003227,0.6937,3784638,44878,300806,0.0068,18152,0.24727,252,0.00343,49900,0.67975,2168,0.02953,0.30555,0.4096,0.49759,"/mnt/scratch/ljcohen/mmetsp/Heterocapsa_rotundata/SRR1296810/trinity/Heterocapsa_rotundata_SRR1296810.Trinity.fixed.fasta",73409,201,10011,44255090,602.85646,0,11407,1,30689,95.52728,269,483,822,1321,2247,0.67691,0.0054,0.00316,2.07263,0,0,0.10957,42701,42701,0.58169,0.92406,33595,0.72701,17282,0.37399,15257,0.33017,12920,0.27959,11726,0.25375,10160,0.21987,0.3187,"Heterocapsa_rotundata_SRR1296810",203,73,153,429,0.473193473,21628263,21627806,100,37179478,"GeorgeMcManus","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","rotundata","SCCAPK-0483","22-Jul-15","26-Jul-15",21628263,2162826300,21628263,100,1393,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296810","SRX551217",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618926","SAMN02740378","simple",89963,"Heterocapsa rotundata","MMETSP0503",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","D969116EE764B166E5F1BC5230AF8EA6","072048BBE72ABECE480B1BBCBD1D4829"
"183","SRR1296811","MMETSP0125","/mnt/scratch/ljcohen/mmetsp/Aristerostoma/SRR1296811/trinity/trinity_out/Aristerostoma_SRR1296811.Trinity.fixed.fa",35898,201,17835,28902061,805.11619,0,8823,21,5514,36.74085,308,742,1336,2112,4022,0.37395,0.01665,0.01533,1.4561,0,0,0.14099,36781339,34236702,0.93082,30287120,0.82344,3949582,19430,180858,0.00626,7151,0.1992,191,0.00532,25365,0.70659,1007,0.02805,0.40899,0.49799,0.39035,"/mnt/scratch/ljcohen/mmetsp/Aristerostoma/SRR1296811/trinity/Aristerostoma_SRR1296811.Trinity.fixed.fasta",35898,201,17835,28902061,805.11619,0,8823,21,5514,36.74085,308,742,1336,2112,4022,0.37395,0.01665,0.01533,1.4561,0,0,0.14099,20640,20640,0.57496,0.7996,17066,0.66114,8721,0.33785,8013,0.31042,7029,0.2723,6497,0.25169,5849,0.22659,0.28107,"Aristerostoma_SRR1296811",165,59,205,429,0.384615385,36786580,36781339,99.99,29549892,"DenisLynn","Alveolata(SAR,Chromalveolata)","Ciliophora","Oligohymenophorea","Unknown","Unknown","Aristerostoma","sp.","ATCC50986","22-Jul-15","26-Jul-15",36786580,3678658000,36786580,100,2228,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296811","SRX551218",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618927","SAMN02740417","simple",485356,"Aristerostoma","MMETSP0125",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","DD67C09FD17751EEDF9E5B3B101198FC","6BD885E9104E7ECCFAF8F203144BF56D"
"184","SRR1296812","MMETSP0123","/mnt/scratch/ljcohen/mmetsp/Favella_ehrenbergii/SRR1296812/trinity/trinity_out/Favella_ehrenbergii_SRR1296812.Trinity.fixed.fa",37130,201,14101,30101057,810.6937,0,9756,8,6280,38.76954,326,763,1264,1927,3320,0.5118,0.00485,0.0205,2.1541,0,0,0.1554,32340963,31070334,0.96071,29262598,0.90482,1807736,17604,115121,0.00382,6530,0.17587,153,0.00412,26096,0.70283,881,0.02373,0.47256,0.59053,0.49525,"/mnt/scratch/ljcohen/mmetsp/Favella_ehrenbergii/SRR1296812/trinity/Favella_ehrenbergii_SRR1296812.Trinity.fixed.fasta",37130,201,14101,30101057,810.6937,0,9756,8,6280,38.76954,326,763,1264,1927,3320,0.5118,0.00485,0.0205,2.1541,0,0,0.1554,19185,19185,0.5167,0.98249,16352,0.8374,8575,0.43914,8032,0.41133,7386,0.37825,6996,0.35827,6440,0.3298,0.39323,"Favella_ehrenbergii_SRR1296812",233,47,149,429,0.543123543,32463643,32340963,99.62,31695965,"DenisLynn","Alveolata(SAR,Chromalveolata)","Ciliophora","Spirotrichea","Tintinnida","Ptychocylididae","Favella","ehrenbergii","Fehren1","22-Jul-15","26-Jul-15",32463643,3246364300,32463643,100,2093,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296812","SRX551219",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618928","SAMN02740367","simple",182087,"Favella ehrenbergii","MMETSP0123",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","FA0743AECBFF5A648A78293FCE0648B6","30E885F3A69127A2D2E4C1586CC4432F"
"185","SRR1296813","MMETSP0126","/mnt/scratch/ljcohen/mmetsp/Strombidinopsis_acuminata/SRR1296813/trinity/trinity_out/Strombidinopsis_acuminata_SRR1296813.Trinity.fixed.fa",110406,201,12344,61607122,558.0052,0,14533,5,21528,62.54158,250,418,756,1307,2360,0.50585,0.0118,0.0187,2.15975,0,0,0.10968,40632026,36277730,0.89284,32002567,0.78762,4275163,50212,383633,0.00623,22239,0.20143,481,0.00436,90300,0.81789,2372,0.02148,0.3097,0.4256,0.47769,"/mnt/scratch/ljcohen/mmetsp/Strombidinopsis_acuminata/SRR1296813/trinity/Strombidinopsis_acuminata_SRR1296813.Trinity.fixed.fasta",110406,201,12344,61607122,558.0052,0,14533,5,21528,62.54158,250,418,756,1307,2360,0.50585,0.0118,0.0187,2.15975,0,0,0.10968,43095,43095,0.39033,0.84234,35834,0.70042,18510,0.3618,16924,0.3308,14919,0.29161,13687,0.26753,11638,0.22748,0.32452,"Strombidinopsis_acuminata_SRR1296813",281,52,96,429,0.655011655,40789469,40632026,99.61,63240916,"DenisLynn","Alveolata(SAR,Chromalveolata)","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis","acuminatum","SPMC142","22-Jul-15","26-Jul-15",40789469,4078946900,40789469,100,2579,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296813","SRX551220",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618929","SAMN02740368","simple",141414,"Strombidinopsis acuminata","MMETSP0126",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","314127C0B0D9A2C41B64502534E29BF5","203347003603908743AE98AEA8480180"
"186","SRR1296815","MMETSP0890","/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296815/trinity/trinity_out/Aureoumbra_lagunensis_SRR1296815.Trinity.fixed.fa",23087,201,13764,20973920,908.47317,0,7409,7,11903,77.04603,389,882,1369,1983,3330,0.39351,0.007,0.0017,2.15467,0,0,0.16573,12476342,11589065,0.92888,10351586,0.8297,1237479,14185,146483,0.00698,5901,0.2556,70,0.00303,13775,0.59666,1673,0.07247,0.44091,0.46051,0.07002,"/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296815/trinity/Aureoumbra_lagunensis_SRR1296815.Trinity.fixed.fasta",23087,201,13764,20973920,908.47317,0,7409,7,11903,77.04603,389,882,1369,1983,3330,0.39351,0.007,0.0017,2.15467,0,0,0.16573,16309,16309,0.70641,1.0016,13279,0.81551,6903,0.42394,6431,0.39495,5750,0.35313,5467,0.33575,5045,0.30983,0.44779,"Aureoumbra_lagunensis_SRR1296815",212,76,141,429,0.494172494,12478856,12476342,99.98,19935316,"ChristopherGobler","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Sarcinochrysidales","Sarcionochrysidaceae","Aureoumbra","lagunensis","CCMP1510","22-Jul-15","26-Jul-15",12478856,1247885600,12478856,100,694,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296815","SRX551222",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618931","SAMN02740103","simple",44058,"Aureoumbra lagunensis","MMETSP0890",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","C40124B68C63132C935AFBA7FB407933","AAD86C45625D12F7B7FA2A1789D8C8E4"
"187","SRR1296816","MMETSP0891","/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296816/trinity/trinity_out/Aureoumbra_lagunensis_SRR1296816.Trinity.fixed.fa",19817,201,13081,24769171,1249.89509,0,9332,6,12071,74.31366,600,1294,1880,2721,4446,0.39344,0.0054,0.00034,2.15734,0,0,0.21187,29379457,27628169,0.94039,25335645,0.86236,2292524,13279,168239,0.00679,5376,0.27128,75,0.00378,6551,0.33057,2070,0.10446,0.46623,0.49456,0.0606,"/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296816/trinity/Aureoumbra_lagunensis_SRR1296816.Trinity.fixed.fasta",19817,201,13081,24769171,1249.89509,0,9332,6,12071,74.31366,600,1294,1880,2721,4446,0.39344,0.0054,0.00034,2.15734,0,0,0.21187,16318,16318,0.82343,0.97241,12976,0.77326,6793,0.4048,6313,0.3762,5647,0.33651,5335,0.31792,4818,0.28711,0.45085,"Aureoumbra_lagunensis_SRR1296816",257,40,132,429,0.599067599,29387073,29379457,99.97,21956787,"ChristopherGobler","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Sarcinochrysidales","Sarcionochrysidaceae","Aureoumbra","lagunensis","CCMP1510","22-Jul-15","26-Jul-15",29387073,2938707300,29387073,100,1639,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296816","SRX551223",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618932","SAMN02740104","simple",44058,"Aureoumbra lagunensis","MMETSP0891",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","59C6784814427136A0AE0569CECDBC08","E30729B315247255E955EF164B8E7A88"
"188","SRR1296817","MMETSP0892","/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296817/trinity/trinity_out/Aureoumbra_lagunensis_SRR1296817.Trinity.fixed.fa",24127,201,10087,18562076,769.3487,0,5826,1,10820,78.96828,323,695,1151,1750,2991,0.39451,0.00989,0.00255,2.14624,0,0,0.14468,9059484,8334541,0.91998,7380686,0.81469,953855,13285,124892,0.00673,5539,0.22958,67,0.00278,17212,0.71339,1155,0.04787,0.43711,0.45026,0.34769,"/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296817/trinity/Aureoumbra_lagunensis_SRR1296817.Trinity.fixed.fasta",24127,201,10087,18562076,769.3487,0,5826,1,10820,78.96828,323,695,1151,1750,2991,0.39451,0.00989,0.00255,2.14624,0,0,0.14468,15071,15071,0.62465,0.99834,12605,0.83499,6584,0.43614,6133,0.40627,5555,0.36798,5313,0.35195,4972,0.32936,0.45142,"Aureoumbra_lagunensis_SRR1296817",176,84,169,429,0.41025641,9064724,9059484,99.94,17700837,"ChristopherGobler","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Sarcinochrysidales","Sarcionochrysidaceae","Aureoumbra","lagunensis","CCMP1510","22-Jul-15","26-Jul-15",9064724,906472400,9064724,100,503,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296817","SRX551224",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618933","SAMN02740105","simple",44058,"Aureoumbra lagunensis","MMETSP0892",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","F2C87563BC9A503A17D07944A9F4E858","D4DEB21FB915CC7ED291B54BF7C8D714"
"189","SRR1296818","MMETSP0893","/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296818/trinity/trinity_out/Aureoumbra_lagunensis_SRR1296818.Trinity.fixed.fa",23616,201,11509,19864743,841.15612,0,6857,1,11311,76.18776,350,803,1273,1860,3096,0.39361,0.00619,-0.00041,2.1481,0,0,0.15597,13794223,12751601,0.92442,11404614,0.82677,1346987,14597,167294,0.00842,5862,0.24822,139,0.00589,11756,0.4978,2166,0.09172,0.40468,0.4238,0.03845,"/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296818/trinity/Aureoumbra_lagunensis_SRR1296818.Trinity.fixed.fasta",23616,201,11509,19864743,841.15612,0,6857,1,11311,76.18776,350,803,1273,1860,3096,0.39361,0.00619,-0.00041,2.1481,0,0,0.15597,19536,19536,0.82724,0.99867,15808,0.8081,8333,0.42598,7750,0.39618,6932,0.35436,6574,0.33606,6044,0.30897,0.45245,"Aureoumbra_lagunensis_SRR1296818",174,95,160,429,0.405594406,13803499,13794223,99.93,16820982,"ChristopherGobler","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Sarcinochrysidales","Sarcionochrysidaceae","Aureoumbra","lagunensis","CCMP1510","22-Jul-15","26-Jul-15",13803499,1380349900,13803499,100,768,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296818","SRX551225",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618934","SAMN02740106","simple",44058,"Aureoumbra lagunensis","MMETSP0893",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","B306626364CD8E8F77A238AC3C8EAFE7","CD7D97A2A90C5AF8DFD851260EB34F2E"
"190","SRR1296819","MMETSP0906","/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296819/trinity/trinity_out/Fragilariopsis_kerguelensis_SRR1296819.Trinity.fixed.fa",51897,201,7710,36576645,704.79305,0,10696,0,16281,72.59111,275,599,1171,1906,3301,0.40523,0.01131,0.01141,1.85258,0,0,0.13077,27897710,25062577,0.89837,21386211,0.76659,3676366,38631,415805,0.01137,20120,0.38769,267,0.00514,26561,0.5118,4769,0.09189,0.26432,0.3534,0.35987,"/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296819/trinity/Fragilariopsis_kerguelensis_SRR1296819.Trinity.fixed.fasta",51897,201,7710,36576645,704.79305,0,10696,0,16281,72.59111,275,599,1171,1906,3301,0.40523,0.01131,0.01141,1.85258,0,0,0.13077,35080,35080,0.67595,0.9292,24761,0.65587,13076,0.34636,11184,0.29624,8917,0.23619,7900,0.20925,6500,0.17217,0.39214,"Fragilariopsis_kerguelensis_SRR1296819",263,35,131,429,0.613053613,27898510,27897710,100,33275873,"ThomasMock","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L2-C3","22-Jul-15","26-Jul-15",27898510,2789851000,27898510,100,1680,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296819","SRX551226",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618935","SAMN02740292","simple",186038,"Fragilariopsis kerguelensis","MMETSP0906",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","0710845607C52FEAE301E8C03F1E4C33","3554FAF518C69746154C042212B7A1AB"
